# Generated by SVM Log[com.rapidminer.datatable.SimpleDataTable]
# Iteration	Execution Time	kernel_type	C	degree	AUC
324.0	1.638960447016E12	polynomial	251.1886431509581	0.25118864315095807	0.7029915065441382
338.0	1.638960451718E12	polynomial	63.095734448019314	1.0	0.6919848231690338
327.0	1.638960451987E12	polynomial	1000.0	0.001	0.6624094959621274
328.0	1.638960452553E12	polynomial	1000.0	0.06309573444801932	0.6006161236424395
351.0	1.638960453359E12	radial	251.1886431509581	1.0	0.7328272069061544
347.0	1.638960458598E12	dot	15.848931924611136	0.25118864315095807	0.6600619604566974
354.0	1.638960460022E12	radial	15.848931924611136	0.25118864315095807	0.5608604845446951
352.0	1.638960460527E12	dot	1.0	0.25118864315095807	0.7294284321915901
356.0	1.638960461801E12	radial	1.0	0.25118864315095807	0.7759314954051797
337.0	1.638960466088E12	polynomial	251.1886431509581	0.001	0.6548684210526317
345.0	1.638960468377E12	dot	63.095734448019314	0.0039810717055349725	0.7010407964355332
359.0	1.638960470227E12	radial	63.095734448019314	0.0039810717055349725	0.7427039821776664
357.0	1.638960474166E12	polynomial	1.0	0.25118864315095807	0.743587440824283
346.0	1.638960474745E12	dot	63.095734448019314	0.25118864315095807	0.6688533834586468
362.0	1.63896047596E12	radial	63.095734448019314	0.25118864315095807	0.7251197438039545
341.0	1.638960480646E12	dot	1000.0	0.06309573444801932	0.6535700362016152
364.0	1.638960481816E12	radial	1000.0	0.06309573444801932	0.7523725981620719
344.0	1.638960485147E12	dot	251.1886431509581	0.25118864315095807	0.667618351434141
366.0	1.638960486328E12	radial	251.1886431509581	0.25118864315095807	0.7070829852408801
355.0	1.638960486552E12	polynomial	15.848931924611136	0.25118864315095807	0.749969367864105
348.0	1.638960502132E12	dot	1000.0	0.0039810717055349725	0.6056641604010025
369.0	1.638960503477E12	radial	1000.0	0.0039810717055349725	0.6683660540239488
349.0	1.638960512651E12	dot	1000.0	0.25118864315095807	0.6785769980506822
371.0	1.638960514059E12	radial	1000.0	0.25118864315095807	0.6993153021442495
350.0	1.638960517317E12	dot	251.1886431509581	1.0	0.6749540517961571
353.0	1.638960518751E12	polynomial	251.1886431509581	1.0	0.6774220272904484
360.0	1.638960519631E12	polynomial	63.095734448019314	0.0039810717055349725	0.7420586187691451
373.0	1.638960522204E12	radial	251.1886431509581	1.0	0.6759106098579784
363.0	1.638960526097E12	polynomial	63.095734448019314	0.25118864315095807	0.728495544416597
358.0	1.638960532045E12	dot	1000.0	0.001	0.6393859649122808
378.0	1.63896053399E12	radial	1000.0	0.001	0.707326649958229
368.0	1.638960535647E12	dot	63.095734448019314	0.25118864315095807	0.6586514898357004
380.0	1.638960537094E12	radial	63.095734448019314	0.25118864315095807	0.5446811473127262
361.0	1.638960539991E12	dot	1000.0	0.25118864315095807	0.6778320802005012
382.0	1.638960541202E12	radial	1000.0	0.25118864315095807	0.7427213868003342
365.0	1.638960547706E12	polynomial	1000.0	0.06309573444801932	0.7109231411862993
367.0	1.638960551908E12	polynomial	251.1886431509581	0.25118864315095807	0.7500744917850183
385.0	1.638960553789E12	radial	1.0	0.25118864315095807	0.5419590643274853
384.0	1.638960562911E12	dot	1.0	0.06309573444801932	0.7116847674742413
386.0	1.638960564396E12	polynomial	1.0	0.25118864315095807	0.7249463937621833
387.0	1.638960564826E12	radial	1.0	0.06309573444801932	0.7461786410470623
370.0	1.63896056906E12	polynomial	1000.0	0.0039810717055349725	0.6280729601782233
389.0	1.638960577464E12	polynomial	1.0	0.06309573444801932	0.7817028682818157
372.0	1.638960579644E12	polynomial	1000.0	0.25118864315095807	0.6935526315789475
390.0	1.638960580191E12	dot	1.0	0.0039810717055349725	0.6935714285714285
388.0	1.638960581555E12	dot	3.9810717055349727	0.25118864315095807	0.7353661932609302
393.0	1.638960581985E12	radial	1.0	0.0039810717055349725	0.5642439431913117
394.0	1.638960582978E12	radial	1.0	0.001	0.7490893901420218
374.0	1.63896058332E12	dot	1000.0	1.0	0.6665476190476192
375.0	1.63896058459E12	dot	251.1886431509581	0.0039810717055349725	0.6181982734614314
397.0	1.638960584616E12	radial	1000.0	1.0	0.7600368978000557
381.0	1.638960585837E12	polynomial	63.095734448019314	0.25118864315095807	0.7226051239209135
376.0	1.63896058794E12	polynomial	251.1886431509581	1.0	0.6508890281258704
377.0	1.638960591218E12	dot	1000.0	1.0	0.6891959064327486
392.0	1.638960591727E12	dot	1.0	0.25118864315095807	0.7311027568922306
396.0	1.638960592445E12	polynomial	1.0	0.001	0.725692007797271
402.0	1.638960592589E12	radial	1000.0	1.0	0.7230799220272905
395.0	1.638960592848E12	polynomial	1.0	0.0039810717055349725	0.7374136730715679
391.0	1.638960597662E12	dot	3.9810717055349727	0.06309573444801932	0.7654901141743248
407.0	1.638960599097E12	radial	3.9810717055349727	0.06309573444801932	0.7389292676134782
379.0	1.638960599303E12	polynomial	1000.0	0.001	0.6063157894736844
383.0	1.638960606206E12	polynomial	1000.0	0.25118864315095807	0.6153634085213033
410.0	1.638960607597E12	radial	1.0	1.0	0.7565810359231412
403.0	1.63896060859E12	dot	3.9810717055349727	1.0	0.6795474798106379
409.0	1.638960608747E12	dot	1.0	0.001	0.7277624617098302
404.0	1.638960609935E12	dot	3.9810717055349727	0.001	0.730316067947647
412.0	1.638960610053E12	radial	3.9810717055349727	1.0	0.7149143692564747
406.0	1.638960610265E12	dot	3.9810717055349727	0.0039810717055349725	0.685600111389585
413.0	1.638960610821E12	radial	1000.0	1.0	0.6536786410470621
414.0	1.638960611209E12	radial	1000.0	1.0	0.7936424394319133
416.0	1.638960611713E12	radial	3.9810717055349727	0.0039810717055349725	0.5510825675299359
408.0	1.638960619125E12	polynomial	3.9810717055349727	0.06309573444801932	0.7372660818713451
411.0	1.638960622789E12	polynomial	1.0	1.0	0.723734335839599
415.0	1.638960626142E12	polynomial	3.9810717055349727	1.0	0.7889383180172655
419.0	1.638960629802E12	polynomial	3.9810717055349727	0.0039810717055349725	0.7339195210247842
398.0	1.638960632856E12	polynomial	63.095734448019314	1.0	0.764305903648009
421.0	1.638960640242E12	dot	3.9810717055349727	1.0	0.6886055416318576
425.0	1.638960642818E12	radial	3.9810717055349727	1.0	0.7307121971595656
420.0	1.638960644042E12	dot	15.848931924611136	0.06309573444801932	0.7070272904483431
427.0	1.638960645361E12	radial	15.848931924611136	0.06309573444801932	0.7265420495683654
399.0	1.638960649908E12	polynomial	1000.0	1.0	0.6820029239766083
400.0	1.6389606506E12	dot	251.1886431509581	0.25118864315095807	0.6476949317738792
430.0	1.63896065201E12	radial	251.1886431509581	0.25118864315095807	0.5491029657477027
422.0	1.638960652218E12	dot	15.848931924611136	1.0	0.6928717627401839
401.0	1.638960653072E12	dot	1000.0	1.0	0.6563721804511279
432.0	1.63896065343E12	radial	15.848931924611136	1.0	0.7446804511278196
423.0	1.638960654696E12	dot	15.848931924611136	0.0039810717055349725	0.7334830130882761
435.0	1.638960656064E12	radial	15.848931924611136	0.0039810717055349725	0.5636904761904762
405.0	1.638960656802E12	polynomial	1000.0	1.0	0.6542641325536063
426.0	1.638960659466E12	polynomial	3.9810717055349727	1.0	0.6699860763018658
429.0	1.638960661558E12	dot	1.0	1.0	0.7787531328320803
439.0	1.638960663485E12	radial	1.0	1.0	0.7269987468671679
437.0	1.638960664973E12	dot	1.0	1.0	0.7202213868003342
441.0	1.638960666603E12	radial	1.0	1.0	0.5461466165413534
428.0	1.638960670562E12	polynomial	15.848931924611136	0.06309573444801932	0.6714745196324143
440.0	1.638960673881E12	polynomial	1.0	1.0	0.7243260930103037
434.0	1.638960674118E12	polynomial	3.9810717055349727	1.0	0.7522096908939016
417.0	1.638960674225E12	polynomial	1000.0	1.0	0.6672451963241437
418.0	1.638960675676E12	polynomial	1000.0	1.0	0.6676044277360068
433.0	1.638960677694E12	polynomial	15.848931924611136	1.0	0.6800905040378724
442.0	1.63896067961E12	polynomial	1.0	1.0	0.7701058201058202
436.0	1.638960681329E12	polynomial	15.848931924611136	0.0039810717055349725	0.7294618490671124
438.0	1.638960684851E12	dot	15.848931924611136	1.0	0.745631439710387
451.0	1.638960685986E12	radial	15.848931924611136	1.0	0.7476093010303538
446.0	1.638960686523E12	dot	1.0	1.0	0.7582616262879422
453.0	1.638960687869E12	radial	15.848931924611136	1.0	0.5529855889724311
447.0	1.638960688266E12	dot	1.0	1.0	0.7364264828738514
455.0	1.63896069009E12	radial	1.0	1.0	0.6773315232525758
444.0	1.638960690931E12	dot	3.9810717055349727	1.0	0.6652422723475355
457.0	1.638960692213E12	radial	3.9810717055349727	1.0	0.6819138123085493
424.0	1.638960695889E12	dot	251.1886431509581	1.0	0.6241040100250627
459.0	1.638960697031E12	radial	251.1886431509581	1.0	0.7623579782790311
445.0	1.638960698308E12	dot	15.848931924611136	1.0	0.697389306599833
449.0	1.638960699019E12	dot	3.9810717055349727	1.0	0.6058117516012255
461.0	1.638960699689E12	radial	15.848931924611136	1.0	0.7083093149540519
462.0	1.638960700394E12	radial	3.9810717055349727	1.0	0.5299081035923142
456.0	1.638960708529E12	polynomial	1.0	1.0	0.7487642717905876
465.0	1.638960709825E12	radial	63.095734448019314	1.0	0.7388686995265943
452.0	1.638960710711E12	polynomial	15.848931924611136	1.0	0.7568539404065721
454.0	1.638960712099E12	polynomial	15.848931924611136	1.0	0.7690629351155668
431.0	1.638960714819E12	polynomial	251.1886431509581	0.25118864315095807	0.6861514898357004
443.0	1.638960717987E12	dot	63.095734448019314	0.06309573444801932	0.6703285992759678
464.0	1.638960718479E12	polynomial	3.9810717055349727	1.0	0.7236849067112227
470.0	1.638960719389E12	radial	63.095734448019314	0.06309573444801932	0.7326747424115846
448.0	1.638960725284E12	dot	63.095734448019314	1.0	0.719624060150376
463.0	1.638960725929E12	polynomial	15.848931924611136	1.0	0.7530813143971039
473.0	1.638960726706E12	radial	63.095734448019314	1.0	0.7933389028125871
450.0	1.638960729533E12	dot	63.095734448019314	0.0039810717055349725	0.735274993038151
476.0	1.638960730903E12	radial	63.095734448019314	0.0039810717055349725	0.5585839598997493
467.0	1.638960736843E12	dot	15.848931924611136	1.0	0.6722069061542746
458.0	1.638960740687E12	dot	63.095734448019314	1.0	0.7365810359231413
479.0	1.638960741951E12	radial	63.095734448019314	1.0	0.7394207741576164
471.0	1.638960745369E12	dot	15.848931924611136	1.0	0.686191172375383
481.0	1.63896074665E12	radial	15.848931924611136	1.0	0.7715260373155111
466.0	1.638960759982E12	polynomial	63.095734448019314	1.0	0.7535686438318018
460.0	1.638960763047E12	polynomial	251.1886431509581	1.0	0.6026636034530772
468.0	1.638960763991E12	dot	63.095734448019314	1.0	0.7094200779727096
485.0	1.638960766447E12	radial	63.095734448019314	1.0	0.5531328320802005
472.0	1.638960770113E12	polynomial	63.095734448019314	0.06309573444801932	0.7439598997493734
474.0	1.638960776478E12	dot	63.095734448019314	1.0	0.6945579225842383
482.0	1.638960778743E12	polynomial	15.848931924611136	1.0	0.7361842105263159
475.0	1.638960782753E12	polynomial	63.095734448019314	1.0	0.7793845725424673
477.0	1.638960784219E12	polynomial	63.095734448019314	0.0039810717055349725	0.7619124199387358
488.0	1.638960787599E12	radial	1000.0	1.0	0.7014390142021721
469.0	1.638960791937E12	dot	1000.0	0.25118864315095807	0.6034301030353661
492.0	1.63896079389E12	radial	1000.0	0.25118864315095807	0.5560881370091896
478.0	1.638960804275E12	dot	1000.0	1.0	0.6671080478975216
495.0	1.638960805868E12	radial	1000.0	0.06309573444801932	0.7420022277917016
480.0	1.638960820638E12	dot	251.1886431509581	1.0	0.660029239766082
497.0	1.63896082206E12	radial	251.1886431509581	1.0	0.6969277360066835
483.0	1.638960822763E12	dot	63.095734448019314	0.015848931924611138	0.6889174324700641
499.0	1.638960826185E12	radial	63.095734448019314	0.015848931924611138	0.6662600946811474
486.0	1.638960826701E12	polynomial	63.095734448019314	1.0	0.7310171261487052
489.0	1.638960834904E12	dot	63.095734448019314	1.0	0.7222967140072404
502.0	1.638960836217E12	radial	63.095734448019314	1.0	0.7412600946811473
484.0	1.638960839545E12	dot	251.1886431509581	1.0	0.6688060428849902
487.0	1.638960843464E12	dot	251.1886431509581	0.06309573444801932	0.6489181286549707
505.0	1.638960844761E12	radial	251.1886431509581	0.06309573444801932	0.7347841826789197
501.0	1.638960844918E12	dot	3.9810717055349727	0.06309573444801932	0.7831613756613758
507.0	1.638960846251E12	radial	3.9810717055349727	0.06309573444801932	0.6908883319409636
490.0	1.63896085547E12	dot	251.1886431509581	0.0039810717055349725	0.642543163464216
509.0	1.638960856852E12	radial	251.1886431509581	0.0039810717055349725	0.565504037872459
491.0	1.638960857918E12	polynomial	1000.0	1.0	0.6190587580061264
493.0	1.638960863481E12	polynomial	1000.0	0.25118864315095807	0.6805409356725145
494.0	1.638960865953E12	dot	251.1886431509581	1.0	0.6593894458368142
508.0	1.638960865964E12	polynomial	3.9810717055349727	0.06309573444801932	0.7281481481481482
504.0	1.638960866715E12	dot	15.848931924611136	0.06309573444801932	0.7138686995265944
514.0	1.638960867161E12	radial	1.0	1.0	0.790444165970482
513.0	1.638960867406E12	radial	251.1886431509581	1.0	0.5508973823447507
515.0	1.638960868037E12	radial	15.848931924611136	0.06309573444801932	0.684337231968811
511.0	1.63896086879E12	dot	1.0	1.0	0.7853453077137289
519.0	1.638960870104E12	radial	1.0	1.0	0.7425960735171262
496.0	1.638960873376E12	polynomial	1000.0	0.06309573444801932	0.7133395989974938
500.0	1.638960874154E12	polynomial	63.095734448019314	0.015848931924611138	0.747801448064606
512.0	1.638960875207E12	dot	1.0	1.0	0.7640329991645782
516.0	1.638960876638E12	polynomial	1.0	1.0	0.8079295460874409
521.0	1.638960881343E12	dot	1.0	0.06309573444801932	0.7589508493455864
525.0	1.638960883445E12	radial	1.0	0.06309573444801932	0.6916165413533836
503.0	1.63896088543E12	polynomial	63.095734448019314	1.0	0.760617516012253
520.0	1.638960886719E12	polynomial	1.0	1.0	0.7719688109161794
498.0	1.6389608874E12	polynomial	251.1886431509581	1.0	0.7300445558340296
529.0	1.638960888782E12	radial	1000.0	1.0	0.5418922305764411
524.0	1.638960894342E12	dot	3.9810717055349727	1.0	0.7099575327206905
518.0	1.638960894411E12	polynomial	15.848931924611136	0.06309573444801932	0.7313568643831801
531.0	1.63896089551E12	radial	3.9810717055349727	1.0	0.7267453355611251
526.0	1.638960896032E12	polynomial	1.0	0.06309573444801932	0.7903822055137846
528.0	1.638960906324E12	dot	3.9810717055349727	1.0	0.7444632414369258
534.0	1.638960907814E12	radial	3.9810717055349727	1.0	0.750443469785575
506.0	1.638960910799E12	polynomial	251.1886431509581	0.06309573444801932	0.7563290169869118
532.0	1.638960913134E12	polynomial	3.9810717055349727	1.0	0.652572403230298
523.0	1.63896091964E12	dot	1000.0	1.0	0.6576573377889169
537.0	1.638960920921E12	radial	251.1886431509581	0.015848931924611138	0.7596539961013646
536.0	1.638960921852E12	radial	251.1886431509581	1.0	0.7177756892230578
517.0	1.638960922365E12	polynomial	251.1886431509581	1.0	0.6523607630186578
510.0	1.638960923111E12	polynomial	251.1886431509581	0.0039810717055349725	0.698867307156781
541.0	1.638960923719E12	radial	1.0	0.015848931924611138	0.776077694235589
535.0	1.638960926281E12	polynomial	3.9810717055349727	1.0	0.7156063770537454
543.0	1.6389609343E12	polynomial	1.0	0.015848931924611138	0.749795321637427
522.0	1.638960940955E12	dot	251.1886431509581	0.015848931924611138	0.6521658312447787
530.0	1.638960944669E12	polynomial	1000.0	1.0	0.6651796157059314
547.0	1.638960947461E12	radial	251.1886431509581	0.015848931924611138	0.7094959621275412
544.0	1.638960949355E12	dot	15.848931924611136	0.015848931924611138	0.7457957393483711
550.0	1.638960950452E12	radial	15.848931924611136	0.015848931924611138	0.7043295739348372
527.0	1.638960951328E12	dot	251.1886431509581	1.0	0.6719423558897245
545.0	1.638960951684E12	dot	15.848931924611136	1.0	0.7181397939292677
546.0	1.638960951701E12	dot	3.9810717055349727	0.015848931924611138	0.7140253411306043
552.0	1.638960952509E12	radial	1.0	0.015848931924611138	0.7684328877749931
554.0	1.638960953385E12	radial	3.9810717055349727	0.015848931924611138	0.7501629072681706
553.0	1.638960954052E12	radial	15.848931924611136	1.0	0.6449888610414926
533.0	1.638960961493E12	dot	1000.0	0.06309573444801932	0.6297361459203565
555.0	1.638960963357E12	polynomial	1.0	0.015848931924611138	0.7556056808688388
539.0	1.638960971543E12	polynomial	63.095734448019314	0.015848931924611138	0.7584489000278476
549.0	1.638960973128E12	dot	15.848931924611136	0.015848931924611138	0.691752993595099
561.0	1.638960974356E12	radial	15.848931924611136	0.015848931924611138	0.7508416875522139
556.0	1.638960974656E12	polynomial	3.9810717055349727	0.015848931924611138	0.7510414926204401
563.0	1.63896097604E12	radial	15.848931924611136	0.015848931924611138	0.5426691729323307
551.0	1.638960977607E12	polynomial	15.848931924611136	0.015848931924611138	0.7659586466165413
557.0	1.638960979274E12	polynomial	15.848931924611136	1.0	0.7510470620996939
566.0	1.638960980474E12	radial	3.9810717055349727	0.015848931924611138	0.7369597605123921
559.0	1.63896098319E12	dot	3.9810717055349727	0.015848931924611138	0.7201872737399054
538.0	1.638960987228E12	polynomial	251.1886431509581	0.015848931924611138	0.7154553049289892
540.0	1.638960987767E12	polynomial	251.1886431509581	1.0	0.6880673906989697
542.0	1.638960987961E12	dot	1000.0	0.0039810717055349725	0.6202005012531329
571.0	1.638960989346E12	radial	1000.0	0.0039810717055349725	0.5551848370927318
568.0	1.63896099352E12	polynomial	1.0	0.015848931924611138	0.8139118629908104
567.0	1.638960999259E12	polynomial	3.9810717055349727	0.015848931924611138	0.760817321080479
562.0	1.638960999601E12	polynomial	15.848931924611136	0.015848931924611138	0.7149888610414927
574.0	1.638961001036E12	radial	1000.0	0.015848931924611138	0.6763589529379004
564.0	1.638961001228E12	polynomial	15.848931924611136	0.015848931924611138	0.7495815928710666
548.0	1.638961009505E12	polynomial	251.1886431509581	0.015848931924611138	0.6991123642439432
573.0	1.638961011929E12	dot	3.9810717055349727	0.015848931924611138	0.6917049568365359
579.0	1.638961013289E12	radial	3.9810717055349727	0.015848931924611138	0.5573652882205514
558.0	1.638961025769E12	dot	1000.0	0.015848931924611138	0.639440963519911
565.0	1.638961026528E12	dot	63.095734448019314	0.015848931924611138	0.7228634085213035
581.0	1.63896102711E12	radial	1000.0	0.015848931924611138	0.7242811890838208
582.0	1.638961027744E12	radial	63.095734448019314	0.015848931924611138	0.7062364243943191
580.0	1.638961031401E12	polynomial	3.9810717055349727	0.015848931924611138	0.7390079365079366
560.0	1.63896103594E12	dot	251.1886431509581	0.015848931924611138	0.6096442495126706
586.0	1.63896103707E12	radial	251.1886431509581	0.015848931924611138	0.6944033695349484
575.0	1.638961047776E12	dot	63.095734448019314	0.015848931924611138	0.7528202450570871
588.0	1.638961050189E12	radial	63.095734448019314	0.015848931924611138	0.7613130047340574
577.0	1.638961050469E12	dot	63.095734448019314	0.015848931924611138	0.7632024505708717
590.0	1.638961051868E12	radial	63.095734448019314	0.015848931924611138	0.5655388471177945
570.0	1.638961053129E12	dot	1000.0	1.0	0.6333716235032025
569.0	1.638961053273E12	dot	1000.0	0.015848931924611138	0.629431216931217
593.0	1.638961054572E12	radial	1000.0	0.015848931924611138	0.785723336118073
572.0	1.638961055347E12	polynomial	1000.0	0.0039810717055349725	0.6433305485937065
585.0	1.638961057294E12	dot	15.848931924611136	0.015848931924611138	0.7395934280144807
595.0	1.638961060294E12	dot	1.0	0.015848931924611138	0.7185985797827904
576.0	1.638961067005E12	polynomial	1000.0	0.015848931924611138	0.6488575605680869
596.0	1.63896107006E12	dot	1.0	0.015848931924611138	0.7360686438318018
592.0	1.638961070314E12	polynomial	3.9810717055349727	0.015848931924611138	0.7270899470899472
599.0	1.638961072185E12	radial	1.0	0.015848931924611138	0.5535254803675856
578.0	1.638961075619E12	dot	1000.0	0.015848931924611138	0.6058054859370648
597.0	1.63896107579E12	dot	1.0	0.015848931924611138	0.7241346421609579
601.0	1.638961077578E12	radial	1.0	0.015848931924611138	0.7065169869117238
598.0	1.638961079736E12	dot	1.0	0.015848931924611138	0.7365782511835145
602.0	1.638961088717E12	polynomial	1.0	0.015848931924611138	0.7790810359231413
605.0	1.638961089202E12	radial	63.095734448019314	0.015848931924611138	0.7576148705096074
603.0	1.638961091608E12	radial	1000.0	0.015848931924611138	0.6852729044834309
604.0	1.638961092514E12	radial	251.1886431509581	0.015848931924611138	0.6753098022834865
583.0	1.638961093295E12	polynomial	1000.0	0.015848931924611138	0.6502917014759121
591.0	1.638961093389E12	polynomial	63.095734448019314	0.015848931924611138	0.7873447507658036
584.0	1.638961093577E12	dot	251.1886431509581	0.015848931924611138	0.685149679754943
610.0	1.638961094639E12	radial	3.9810717055349727	0.015848931924611138	0.7216269841269842
612.0	1.638961094905E12	radial	251.1886431509581	0.015848931924611138	0.5381954887218046
600.0	1.638961095905E12	dot	15.848931924611136	0.015848931924611138	0.7218093845725425
613.0	1.638961095967E12	radial	1000.0	0.015848931924611138	0.5614069896964635
615.0	1.638961097248E12	radial	15.848931924611136	0.015848931924611138	0.707442216652743
589.0	1.63896109903E12	polynomial	63.095734448019314	0.015848931924611138	0.721986911723754
594.0	1.638961099655E12	polynomial	1000.0	0.015848931924611138	0.6316151489835701
587.0	1.63896110278E12	polynomial	251.1886431509581	0.015848931924611138	0.7338735728209413
606.0	1.638961104452E12	dot	3.9810717055349727	0.015848931924611138	0.7335157337788917
617.0	1.638961124607E12	polynomial	15.848931924611136	0.015848931924611138	0.6524930381509331
611.0	1.638961135359E12	dot	1000.0	0.015848931924611138	0.6942940685045949
622.0	1.63896113705E12	radial	251.1886431509581	0.015848931924611138	0.7183145363408523
607.0	1.638961140734E12	polynomial	63.095734448019314	0.015848931924611138	0.7948301308827624
614.0	1.638961157269E12	polynomial	251.1886431509581	0.015848931924611138	0.6774993038150934
624.0	1.638961161944E12	dot	3.9810717055349727	0.015848931924611138	0.695672514619883
608.0	1.63896116335E12	polynomial	1000.0	0.015848931924611138	0.65609440267335
626.0	1.638961163513E12	radial	3.9810717055349727	0.015848931924611138	0.7513881927039822
609.0	1.638961165675E12	polynomial	251.1886431509581	0.015848931924611138	0.7098837371205792
616.0	1.638961169897E12	polynomial	1000.0	0.015848931924611138	0.7336786410470622
618.0	1.638961170283E12	dot	251.1886431509581	0.015848931924611138	0.6385763018657757
629.0	1.638961171137E12	radial	1.0	0.015848931924611138	0.7748162071846283
619.0	1.638961174036E12	dot	1000.0	0.015848931924611138	0.6275174046226678
621.0	1.638961174054E12	dot	63.095734448019314	0.015848931924611138	0.7768274853801171
627.0	1.63896117486E12	dot	1.0	0.015848931924611138	0.7680221386800336
620.0	1.638961175033E12	dot	251.1886431509581	0.015848931924611138	0.5929392926761348
632.0	1.638961175408E12	radial	1000.0	0.015848931924611138	0.74171888053467
635.0	1.638961178234E12	radial	15.848931924611136	0.015848931924611138	0.7483945976051241
628.0	1.638961178322E12	polynomial	3.9810717055349727	0.015848931924611138	0.6944639376218323
636.0	1.638961187549E12	polynomial	15.848931924611136	0.015848931924611138	0.7686932609301032
631.0	1.63896118884E12	polynomial	1.0	0.015848931924611138	0.7498906989696464
640.0	1.638961190072E12	radial	63.095734448019314	0.015848931924611138	0.7673329156223894
625.0	1.638961192713E12	dot	1000.0	0.015848931924611138	0.6912030075187969
633.0	1.638961193381E12	dot	3.9810717055349727	0.015848931924611138	0.6479434697855752
643.0	1.638961194022E12	radial	15.848931924611136	0.015848931924611138	0.7535756056808689
644.0	1.638961194583E12	radial	3.9810717055349727	0.015848931924611138	0.7415845168476747
630.0	1.638961197303E12	dot	15.848931924611136	0.015848931924611138	0.7529991645781121
623.0	1.638961198084E12	polynomial	251.1886431509581	0.015848931924611138	0.6217620439988862
637.0	1.63896120195E12	polynomial	15.848931924611136	0.015848931924611138	0.75848649401281
639.0	1.638961203572E12	dot	15.848931924611136	0.015848931924611138	0.6708639654692287
638.0	1.638961206797E12	polynomial	3.9810717055349727	0.015848931924611138	0.712181843497633
641.0	1.638961208649E12	dot	63.095734448019314	0.015848931924611138	0.6965267335004178
642.0	1.638961213541E12	polynomial	63.095734448019314	0.015848931924611138	0.7368720412141466
647.0	1.638961216056E12	radial	1.0	0.015848931924611138	0.7098217766638819
646.0	1.638961219621E12	dot	1.0	0.015848931924611138	0.7574805068226121
648.0	1.638961220845E12	polynomial	1.0	0.015848931924611138	0.7967481203007518
634.0	1.638961221714E12	polynomial	1000.0	0.015848931924611138	0.7063429406850459
645.0	1.638961222327E12	dot	251.1886431509581	0.015848931924611138	0.6726824004455585
